"source","rank.set.level","no.estimates","mean.percent.error","abs.mean.percent.error","mean.abs.per.error","max.abs.per.error","root.mean.sqrd.error","no.abs.error.over.5","percent.abs.error.over.5","mean.abs.scaled.error","r.correlation","real.CV","fit.CV","mean.CV","rel.abs.MPE","rel.MAPE","rel.RMSE","rel.MASE","rel.cor","rel.over.5","rel.sum","rel.sumMASE","rel.sumRed","rel.sum.5","sys.meth.set","rank.filter","rank.method","rank.set","special.level"
"All_ROM_GenB_Model",1,27,-0.194233022207273,0.194233022207273,0.458248588547709,0.87099509281876,94647.5762813455,12,0.444444444444444,1.12530045645922,0.915712815576646,0.5,5.6,5.6,0.371984612226266,0,0.158440882095553,0.132260026441325,0.0935247838255933,0.454545454545455,0.155987569536853,0.151242060917747,0.176808498107273,0.215699146538573,"03_Size_Specific - X-Large - Aerial","X-Large","Aerial","03_Size_Specific",3
"All_ROM_Gen_Model",1,27,0.0564698320690533,0.0564698320690533,0.565819235345232,1.55922994703631,169512.136345313,15,0.555555555555556,1.66810388984604,0.912955351466601,0.6,6.5,6.5,0,0.278111622337792,0.461317001512557,0.399532288007168,0.143096652938698,0.727272727272727,0.220631319197262,0.256411512959243,0.246476207950116,0.321959600812355,"03_Size_Specific - X-Large - Aerial","X-Large","Aerial","03_Size_Specific",3
"All_ROM_Size_Model",3,27,0.351524139744973,0.351524139744973,0.788873274632798,2.45295717354713,276283.575283243,18,0.666666666666667,2.63770038185086,0.908203901033673,0.7,8.1,8.1,0.796698030267715,0.854792367337185,0.893277318416294,0.87695418935273,0.228515091605034,1,0.693320701906557,0.730047399395791,0.848255905340398,0.754656561525245,"03_Size_Specific - X-Large - Aerial","X-Large","Aerial","03_Size_Specific",3
"Inverse_LXL_Aerial_Data_Model",2,27,0.26210122908026,0.26210122908026,0.603103091805039,1.64044925193681,138577.286985442,18,0.666666666666667,1.47358604689301,0.915443638347985,5.7,73.4,73.4,0.555240593673926,0.374504775263268,0.336165299280399,0.303753188975721,0.0983638743141326,1,0.341068635632931,0.333605546301489,0.421970222739198,0.472854908506345,"03_Size_Specific - X-Large - Aerial","X-Large","Aerial","03_Size_Specific",3
"Inverse_LXL_Both_Data_Model",2,27,0.206084731080706,0.206084731080706,0.55932606484408,1.52934691853125,109971.245046819,18,0.666666666666667,1.27151983197892,0.920915186183459,5.1,63.8,63.8,0.403986290795696,0.261324271550635,0.220435146497195,0.204257329288238,0,1,0.221436427210881,0.218000607626353,0.295248569614509,0.377149141768705,"03_Size_Specific - X-Large - Aerial","X-Large","Aerial","03_Size_Specific",3
"LXL_Data_Model",2,27,0.25603706781968,0.25603706781968,0.541926416282247,1.96185007542891,55484.346915285,7,0.259259259259259,0.856693471089367,0.912277651583204,1.1,12.3,12.3,0.538866301871223,0.216339467296857,0,0,0.155279893980839,0,0.22762141578723,0.182097132629784,0.25173525638936,0.182097132629784,"03_Size_Specific - X-Large - Aerial","X-Large","Aerial","03_Size_Specific",3
"All_Clarity_Model",1,56,0.0522041415659711,0.0522041415659711,0.17865706529008,0.606341760813377,1896.32417468761,1,0.0178571428571429,0.892418214011206,0.974241587588214,0.9,6.9,6.9,0.111163925187545,0.0594791871784108,0.00654724877148786,0.00939034485323139,0.336657610702176,0,0.128461992959905,0.10464766333857,0.0590634537124812,0.102769594367924,"04_SizeClarity_Specific - Small_Clear - Ground","Small_Clear","Ground","04_SizeClarity_Specific",4
"All_Minimal_Model",1,56,0.086996499781924,0.086996499781924,0.195195077536109,0.667031834612336,1997.86579630088,4,0.0714285714285714,0.957656353255301,0.972437834061185,0.9,7.3,7.3,0.260463788600266,0.169224682195358,0.0392149767272394,0.0575333788345953,1,0.272727272727273,0.367225861880716,0.305287365271492,0.156301149174288,0.348326144050027,"04_SizeClarity_Specific - Small_Clear - Ground","Small_Clear","Ground","04_SizeClarity_Specific",4
"All_ROM_Agg_Model",2,56,0.0310790982155651,0.0310790982155651,0.179420663134821,0.590231237774294,2258.84644148711,1,0.0178571428571429,1.05779614165528,0.97485628832724,0.4,3.1,3.1,0.0205128095825872,0.0645463876507662,0.123177046499282,0.131432378586697,0.110597314315527,0,0.0797083895120408,0.0900531873269719,0.069412081244212,0.0637667116096326,"04_SizeClarity_Specific - Small_Clear - Ground","Small_Clear","Ground","04_SizeClarity_Specific",4
"All_ROM_GenB_Model",1,56,0.259335631195328,0.259335631195328,0.320388119650771,0.988409525362859,4984.28926036937,12,0.214285714285714,2.23478335543594,0.974694256328412,0.7,5.6,5.6,1,1,1,1,0.170185662520852,1,0.792546415630213,0.83403713250417,1,0.83403713250417,"04_SizeClarity_Specific - Small_Clear - Ground","Small_Clear","Ground","04_SizeClarity_Specific",4
"All_ROM_Gen_Model",1,56,0.0658534072215984,0.0658534072215984,0.192520446540704,0.650211871955894,2568.70185385583,3,0.0535714285714286,1.18854903687235,0.974850614378993,0.4,3.5,3.5,0.169735220798508,0.151475952891521,0.222862989623471,0.227922578192853,0.112683946624504,0.181818181818182,0.164189527484501,0.176936137626171,0.181358054437833,0.167715258351237,"04_SizeClarity_Specific - Small_Clear - Ground","Small_Clear","Ground","04_SizeClarity_Specific",4
"All_ROM_Size_Model",3,56,0.0427986467290774,0.0427986467290774,0.184643490961374,0.615648347038424,2371.36530674955,2,0.0357142857142857,1.10756188781167,0.974481985895176,0.4,3.1,3.1,0.0708033642344383,0.0992048349107141,0.159376347060806,0.168157429853881,0.248249530033936,0.0909090909090909,0.144408519059974,0.149158301218755,0.109794848735319,0.133708633429797,"04_SizeClarity_Specific - Small_Clear - Ground","Small_Clear","Ground","04_SizeClarity_Specific",4
"All_ROM_WC_Model",4,56,0.0262988592876827,0.0262988592876827,0.178895021205119,0.587161319269604,2238.26670043736,1,0.0178571428571429,1.04740034805996,0.974479899953292,0.3,2.9,2.9,0,0.0610582517781709,0.116556181367018,0.123760715198963,0.249016649073502,0,0.106657770554673,0.110078359483531,0.0592048110483963,0.0853262164437382,"04_SizeClarity_Specific - Small_Clear - Ground","Small_Clear","Ground","04_SizeClarity_Specific",4
"Inverse_SM_Both_Data_Model",2,56,0.107457416817873,0.107457416817873,0.220492488329599,0.739576898106346,3178.4289614515,5,0.0892857142857143,1.4442867961181,0.974665628461763,4.3,37.5,37.5,0.348265026441212,0.337097146484129,0.419022938240826,0.416646410238701,0.180713751408546,0.363636363636364,0.321274715643678,0.340349054562683,0.368128370388722,0.329747045242215,"04_SizeClarity_Specific - Small_Clear - Ground","Small_Clear","Ground","04_SizeClarity_Specific",4
"Inverse_SM_Ground_Data_Model",2,56,0.0506299432970523,0.0506299432970523,0.180574426255766,0.575467532182882,2121.09518714611,2,0.0357142857142857,1.00318247281745,0.975157023360905,3.2,27.2,27.2,0.104408775534413,0.0722027071017821,0.0788600419953184,0.0911297619705289,0,0.0909090909090909,0.0638678811578784,0.0693202573204085,0.0851571748771712,0.0692761231081209,"04_SizeClarity_Specific - Small_Clear - Ground","Small_Clear","Ground","04_SizeClarity_Specific",4
"MoR_Clarity_Model",4,56,0.0432175530583655,0.0432175530583655,0.169693895314051,0.597519260193186,1875.97325655021,1,0.0178571428571429,0.879693452515653,0.975153963662044,21,Inf,21,0.0726009617803486,0,0,0,0.0011252246620509,0,0.0184315466105999,0.0147452372884799,0.0242003205934495,0.0147452372884799,"04_SizeClarity_Specific - Small_Clear - Ground","Small_Clear","Ground","04_SizeClarity_Specific",4
"SM_Data_Model",2,56,0.0722832597697507,0.0722832597697507,0.18911651263173,0.597856821207099,2123.96550711927,2,0.0357142857142857,1.01671529653487,0.975050285471118,0.7,5.2,5.2,0.197326799996578,0.128887602714484,0.0797834744808283,0.101116423142056,0.0392535708337275,0.0909090909090909,0.111312862006404,0.109273574233535,0.13533262573063,0.107232107786942,"04_SizeClarity_Specific - Small_Clear - Ground","Small_Clear","Ground","04_SizeClarity_Specific",4
"All_Clarity_Model",1,25,0.0627037184177184,0.0627037184177184,0.268016028307466,0.746848857189932,35571.9385455405,4,0.16,1.06880594834194,0.697442821435483,0.7,7.4,7.4,0.0868405531119287,0.0394188242035637,0.096973201375954,0.0199287701599945,1,0.2,0.305808144672862,0.248632269770288,0.0744108595638155,0.284646515738289,"04_SizeClarity_Specific - Medium_Clear - Ground","Medium_Clear","Ground","04_SizeClarity_Specific",4
"All_Minimal_Model",1,25,0.195483817280195,0.195483817280195,0.319709919218549,1.07274080675072,32975.2403561843,5,0.2,1.05247085768941,0.723092334243034,0.5,5.3,5.3,0.413803388883941,0.267132430813366,0,0,0,0.3,0.170233954924327,0.136187163939461,0.226978606565769,0.196187163939461,"04_SizeClarity_Specific - Medium_Clear - Ground","Medium_Clear","Ground","04_SizeClarity_Specific",4
"All_ROM_Agg_Model",2,25,0.100633883936299,0.100633883936299,0.282164738275219,0.893466208931242,37720.9525065159,4,0.16,1.13804810165471,0.71247662233778,0.3,3.1,3.1,0.18024125536703,0.1017444437081,0.177227720153536,0.104404025798664,0.413875771633698,0.2,0.218272297715591,0.195498643332206,0.153071139742888,0.214617838172473,"04_SizeClarity_Specific - Medium_Clear - Ground","Medium_Clear","Ground","04_SizeClarity_Specific",4
"All_ROM_GenB_Model",1,25,0.433539141803722,0.433539141803722,0.486080197823474,1.49773083976305,59752.7227174104,12,0.48,1.87214465197707,0.71396483216544,0.5,5.6,5.6,1,1,1,1,0.355854793269459,1,0.838963698317365,0.871170958653892,1,0.871170958653892,"04_SizeClarity_Specific - Medium_Clear - Ground","Medium_Clear","Ground","04_SizeClarity_Specific",4
"All_ROM_Gen_Model",1,25,0.150048556550146,0.150048556550146,0.301114363005667,0.982374199542917,39785.6641163975,5,0.2,1.19487956331587,0.712869320901485,0.3,3.5,3.5,0.301921850764859,0.18521828007872,0.254333983618816,0.173738268343954,0.398565595309846,0.3,0.285009927443061,0.262755595623239,0.247158038154132,0.288007941954448,"04_SizeClarity_Specific - Medium_Clear - Ground","Medium_Clear","Ground","04_SizeClarity_Specific",4
"All_ROM_Size_Model",3,25,0.0786014931220075,0.0786014931220075,0.280254378811569,0.876663489299633,37762.3997979824,3,0.12,1.14062117575822,0.702465927178466,0.3,3.1,3.1,0.125987846601766,0.0933292357266159,0.178775561392209,0.107543169835526,0.80416369774071,0.1,0.300564085365325,0.261959902259365,0.132697547906863,0.26045126829226,"04_SizeClarity_Specific - Medium_Clear - Ground","Medium_Clear","Ground","04_SizeClarity_Specific",4
"All_ROM_WC_Model",4,25,0.0523743354068793,0.0523743354068793,0.274226480003241,0.830775778299027,37130.2299781542,2,0.08,1.12428484657381,0.701418370989059,0.3,3,3,0.0614050820591682,0.0667761062613901,0.155167299371891,0.0876128886697097,0.845004870719964,0,0.282088339603103,0.243193249416425,0.094449495897483,0.225670671682483,"04_SizeClarity_Specific - Medium_Clear - Ground","Medium_Clear","Ground","04_SizeClarity_Specific",4
"Inverse_SM_Both_Data_Model",2,25,0.244079878035486,0.244079878035486,0.354728547674875,1.17452339315709,45876.1564344404,8,0.32,1.40203655032453,0.709571988945014,3.2,37.4,37.4,0.53346820287354,0.421390855624812,0.481782264076352,0.426469279695482,0.527118990503379,0.6,0.490940078269521,0.478045918554713,0.478880440858235,0.512752062615617,"04_SizeClarity_Specific - Medium_Clear - Ground","Medium_Clear","Ground","04_SizeClarity_Specific",4
"Inverse_SM_Ground_Data_Model",2,25,0.0486462467263062,0.0486462467263062,0.266914675992429,0.793091972751275,36350.7962664965,2,0.08,1.09588490156688,0.704847032237337,2.4,27.2,27.2,0.0522248927276917,0.0345673242799762,0.126059495242167,0.0529650260628292,0.711331327912233,0,0.231045760040517,0.195429613244979,0.070950570749945,0.184836608032414,"04_SizeClarity_Specific - Medium_Clear - Ground","Medium_Clear","Ground","04_SizeClarity_Specific",4
"MoR_Clarity_Model",4,25,0.104065843878569,0.104065843878569,0.28151251615906,0.830795480447036,36790.3633060495,4,0.16,1.11539276902108,0.703192800713628,34.8,Inf,34.8,0.188692245873843,0.0988713798360689,0.142475042963318,0.0767645760669304,0.775825009960713,0.2,0.301465919658486,0.256525650940175,0.143346222891077,0.281172735726789,"04_SizeClarity_Specific - Medium_Clear - Ground","Medium_Clear","Ground","04_SizeClarity_Specific",4
"SM_Data_Model",2,25,0.0274376393226794,0.0274376393226794,0.259067452820214,0.731061458565882,35716.9054894418,2,0.08,1.06765946215437,0.704318031607465,0.4,4.5,4.5,0,0,0.102386964400636,0.0185300598491812,0.731955525878142,0,0.208585622569694,0.170574510025592,0.0341289881335452,0.166868498055756,"04_SizeClarity_Specific - Medium_Clear - Ground","Medium_Clear","Ground","04_SizeClarity_Specific",4
"All_Clarity_Model",1,25,0.192670327805476,0.192670327805476,0.304286848733329,1.2246256987058,34475.9744221846,4,0.16,0.911165350981029,0.820106590692971,0.7,7.9,7.9,0.254070556325949,0.0561452598337713,0.108707260825584,0.0351566582630563,0.448350783700038,0.111111111111111,0.216818465171336,0.18048610378968,0.139641025661768,0.195676994359291,"04_SizeClarity_Specific - Medium_Clear - Aerial","Medium_Clear","Aerial","04_SizeClarity_Specific",4
"All_Minimal_Model",1,25,0.12285033280039,0.12285033280039,0.285911983685583,1.10187541918197,26583.6982222603,4,0.16,0.851995817194594,0.845867966187121,0.6,6.3,6.3,0.123197075368424,0.00224624304442699,0,0,0,0.111111111111111,0.0313608296032128,0.0250886636825702,0.0418144394709504,0.0473108859047924,"04_SizeClarity_Specific - Medium_Clear - Aerial","Medium_Clear","Aerial","04_SizeClarity_Specific",4
"All_ROM_Agg_Model",2,25,0.284973644448608,0.284973644448608,0.394492921090905,2.12048758574269,66210.1854704982,7,0.28,1.54654782787603,0.790839906709438,0.4,4.3,4.3,0.427087703521842,0.320746855321315,0.545810457689908,0.41268075177979,0.957707929761517,0.444444444444445,0.562838236573646,0.532806739614874,0.431215005511022,0.539159478147805,"04_SizeClarity_Specific - Medium_Clear - Aerial","Medium_Clear","Aerial","04_SizeClarity_Specific",4
"All_ROM_GenB_Model",1,25,0.217647211451656,0.217647211451656,0.350739440015549,1.88614818666193,58115.6290965498,4,0.16,1.35422801521405,0.799075751936475,0.5,5.6,5.6,0.300888258131981,0.192404709409218,0.434317014135735,0.298410425510597,0.81437134189909,0.111111111111111,0.435495330894006,0.408078349817324,0.309203327225645,0.370618486937427,"04_SizeClarity_Specific - Medium_Clear - Aerial","Medium_Clear","Aerial","04_SizeClarity_Specific",4
"All_ROM_Gen_Model",1,25,0.590617945996906,0.590617945996906,0.626059016545084,2.91812718492134,99184.8854841411,12,0.48,2.5350207891275,0.791911091542902,0.6,6.6,6.6,1,1,1,1,0.939065037044858,1,0.984766259261215,0.987813007408972,1,0.987813007408972,"04_SizeClarity_Specific - Medium_Clear - Aerial","Medium_Clear","Aerial","04_SizeClarity_Specific",4
"All_ROM_Size_Model",3,25,0.272879628108712,0.272879628108712,0.387342375979403,2.0896491050576,65012.2100040465,6,0.24,1.51558714447154,0.79072034966296,0.4,4.4,4.4,0.40441818002726,0.299772151560697,0.529309688051934,0.394284896744479,0.959788699691586,0.333333333333333,0.548322179832869,0.517514723215191,0.411166673213297,0.505324410532962,"04_SizeClarity_Specific - Medium_Clear - Aerial","Medium_Clear","Aerial","04_SizeClarity_Specific",4
"All_ROM_WC_Model",4,25,0.0707631577648599,0.0707631577648599,0.30809819950031,1.57642673774247,47169.0099385109,3,0.12,1.13395014598113,0.788409885526365,0.3,3.4,3.4,0.0255627242108915,0.0673251002541393,0.28353960165964,0.167528309733108,1,0,0.344106856531168,0.308791147171556,0.125475808708224,0.275285485224934,"04_SizeClarity_Specific - Medium_Clear - Aerial","Medium_Clear","Aerial","04_SizeClarity_Specific",4
"Inverse_SM_Aerial_Data_Model",2,25,0.239551312592216,0.239551312592216,0.351839183446905,1.78948113361965,54710.2359567052,4,0.16,1.28436831741618,0.793168733817659,3.6,42.9,42.9,0.341946209558388,0.19563058832134,0.387411539607323,0.256902011219134,0.917177040434215,0.111111111111111,0.460541344480317,0.41981347782808,0.308329445829017,0.390655297806476,"04_SizeClarity_Specific - Medium_Clear - Aerial","Medium_Clear","Aerial","04_SizeClarity_Specific",4
"Inverse_SM_Both_Data_Model",2,25,0.0571256411063088,0.0571256411063088,0.299682945858097,1.52157544831006,45591.4540890827,3,0.12,1.10093604042158,0.795005529076712,3.2,37.3,37.3,0,0.0426406252297163,0.261810537591613,0.147912376452193,0.885209469677745,0,0.297415158124769,0.267514601790254,0.101483720940443,0.237932126499815,"04_SizeClarity_Specific - Medium_Clear - Aerial","Medium_Clear","Aerial","04_SizeClarity_Specific",4
"MoR_Clarity_Model",4,25,0.108359854927464,0.108359854927464,0.293290068504552,1.38352251522172,42099.9728037182,4,0.16,1.04382612042893,0.805720720931187,29.8,Inf,29.8,0.0960355254452306,0.0238883893403292,0.213719295326244,0.113979475309881,0.698722351917245,0.111111111111111,0.258091390507262,0.229269007467786,0.111214403370601,0.228695334628032,"04_SizeClarity_Specific - Medium_Clear - Aerial","Medium_Clear","Aerial","04_SizeClarity_Specific",4
"SM_Data_Model",2,25,0.129306849283673,0.129306849283673,0.285146210666623,1.15863874613375,31479.0030528236,4,0.16,0.870460226308413,0.800573709779973,0.7,7.4,7.4,0.135299436403616,0,0.0674273385214121,0.0109709656254319,0.788300894952876,0.111111111111111,0.247756917469476,0.200399727100667,0.0675755916416761,0.220427756197803,"04_SizeClarity_Specific - Medium_Clear - Aerial","Medium_Clear","Aerial","04_SizeClarity_Specific",4
"All_Clarity_Model",1,7,0.176528151144757,0.176528151144757,0.376531882571647,1.23809512712725,91383.2557494753,1,0.142857142857143,0.645437656487603,0.939775846056323,1.2,15.6,15.6,0.483641557195113,0.779927884224286,0.202508757546639,0.278763101740978,0.9716104377188,0,0.609422159171209,0.543290347685163,0.488692732988679,0.487537727336968,"04_SizeClarity_Specific - Large_Clear - Ground","Large_Clear","Ground","04_SizeClarity_Specific",4
"All_Minimal_Model",1,7,0.273901220449726,0.273901220449726,0.400524359342247,1.70056974960488,79532.0301385964,1,0.142857142857143,0.564696896201041,0.941856363562898,1.3,16.2,16.2,0.976487183998664,1,0,0,0.677169114724489,0,0.663414074680788,0.53073125974463,0.658829061332888,0.53073125974463,"04_SizeClarity_Specific - Large_Clear - Ground","Large_Clear","Ground","04_SizeClarity_Specific",4
"All_ROM_GenB_Model",1,7,-0.0809735589838042,0.0809735589838042,0.291503383713276,0.68502421956404,137383.612468896,1,0.142857142857143,0.796466745385723,0.93957524587993,0.5,5.6,5.6,0,0,0.988543501278205,0.800201556431391,1,0,0.497135875319551,0.557749011541919,0.329514500426068,0.397708700255641,"04_SizeClarity_Specific - Large_Clear - Ground","Large_Clear","Ground","04_SizeClarity_Specific",4
"All_ROM_Gen_Model",1,7,-0.278546721875603,0.278546721875603,0.312707452263717,0.745019021905833,104644.646303648,2,0.285714285714286,0.686865650583998,0.940484688532398,0.3,3.4,3.4,1,0.19449531090791,0.429113820401992,0.421796138490077,0.871292840875501,1,0.623725493046351,0.583339622135096,0.541203043769968,0.698980394437081,"04_SizeClarity_Specific - Large_Clear - Ground","Large_Clear","Ground","04_SizeClarity_Specific",4
"Inverse_LXL_Both_Data_Model",2,7,0.132090571108155,0.132090571108155,0.340343711473363,0.556003157284515,138054.070145432,1,0.142857142857143,0.854336234342661,0.946641229300384,4.7,65.1,65.1,0.258724471361251,0.447990191596748,1,1,0,0,0.4266786657395,0.5413429325916,0.568904887652666,0.3413429325916,"04_SizeClarity_Specific - Large_Clear - Ground","Large_Clear","Ground","04_SizeClarity_Specific",4
"All_Clarity_Model",1,13,-0.0234468367492339,0.0234468367492339,0.276941311740212,0.787808823311475,45338.492217725,2,0.153846153846154,0.62221409734468,0.934840967652191,1.3,13.2,13.2,0.0658856976746933,0.189512109021692,0.664492862305339,0.673369248431864,0.273989076565112,0,0.298469936391709,0.37344979879974,0.306630223000575,0.238775949113367,"04_SizeClarity_Specific - Medium_Pt_Turb_Tannic - Aerial","Medium_Pt_Turb_Tannic","Aerial","04_SizeClarity_Specific",4
"All_Minimal_Model",1,13,-0.113946887833721,0.113946887833721,0.287745647013579,0.794693167818097,49467.1978932548,3,0.230769230769231,0.679601192325156,0.935901140785851,1.2,11.9,11.9,0.328830251305434,0.25637969136925,0.749063594545952,0.785741053401111,0.268681276311849,1,0.400738703383121,0.477739173386719,0.444757845740212,0.520590962706497,"04_SizeClarity_Specific - Medium_Pt_Turb_Tannic - Aerial","Medium_Pt_Turb_Tannic","Aerial","04_SizeClarity_Specific",4
"All_ROM_Agg_Model",2,13,-0.217118609645111,0.217118609645111,0.323911962938098,0.723414247997837,27384.9188834617,3,0.230769230769231,0.530153594362229,0.989200947323167,0.4,4.3,4.3,0.628591875900374,0.480211518788744,0.296739149025841,0.493102153712497,0.00183360996802364,1,0.351844038420746,0.380095661479096,0.46851418123832,0.481475230736596,"04_SizeClarity_Specific - Medium_Pt_Turb_Tannic - Aerial","Medium_Pt_Turb_Tannic","Aerial","04_SizeClarity_Specific",4
"All_ROM_GenB_Model",1,13,-0.24711135663778,0.24711135663778,0.341205165275789,0.727918686359384,30704.3372139153,3,0.230769230769231,0.589088499402228,0.989567190198361,0.5,5.6,5.6,0.715734693784364,0.587238429941621,0.364732767578792,0.608504783124022,0,1,0.416926472826194,0.45524213488576,0.555901963768259,0.533541178260955,"04_SizeClarity_Specific - Medium_Pt_Turb_Tannic - Aerial","Medium_Pt_Turb_Tannic","Aerial","04_SizeClarity_Specific",4
"All_ROM_Gen_Model",1,13,-0.046782454903645,0.046782454903645,0.246320309868324,1.03373485938162,12898.2451102092,2,0.153846153846154,0.278331527982494,0.989563537378307,0.6,6.6,6.6,0.133686473760231,0,0,0,0.0000182879933395077,0,0.0334261904383927,0.0267409523507141,0.0445621579200771,0.0267409523507141,"04_SizeClarity_Specific - Medium_Pt_Turb_Tannic - Aerial","Medium_Pt_Turb_Tannic","Aerial","04_SizeClarity_Specific",4
"All_ROM_Size_Model",3,13,-0.223974363272117,0.223974363272117,0.328677072918705,0.725681251849501,28185.566090523,3,0.230769230769231,0.544583692372757,0.989179526815575,0.4,4.3,4.3,0.64851101468155,0.509702586583432,0.313139281631294,0.521358265297826,0.00194085261737059,1,0.368323433878411,0.398930400162294,0.490450960965425,0.494658747102729,"04_SizeClarity_Specific - Medium_Pt_Turb_Tannic - Aerial","Medium_Pt_Turb_Tannic","Aerial","04_SizeClarity_Specific",4
"All_ROM_WC_Model",4,13,0.0922702307405934,0.0922702307405934,0.30679283182055,1.424425882823,22167.8556364673,2,0.153846153846154,0.409610536033102,0.988171903187297,0.4,4.4,4.4,0.265849525269843,0.374261927188874,0.189874941785566,0.257062308071841,0.00698556161778174,0,0.209242988965516,0.218806852786781,0.276662131414761,0.167394391172413,"04_SizeClarity_Specific - Medium_Pt_Turb_Tannic - Aerial","Medium_Pt_Turb_Tannic","Aerial","04_SizeClarity_Specific",4
